veh_id,video,frame,bboxX,bboxY,Width,Height,Direction,Velocity
110,DJI_0406_cut,334,1040,240,29,16,Down-Right,117
112,DJI_0406_cut,334,402,393,29,14,Left,57
117,DJI_0406_cut,334,414,354,29,17,Left,75
127,DJI_0406_cut,334,846,130,33,18,Right,59
136,DJI_0406_cut,334,1031,265,33,17,Down-Right,113
142,DJI_0406_cut,334,604,140,29,18,Right,82
154,DJI_0406_cut,334,812,365,31,18,Left,72
166,DJI_0406_cut,334,461,209,27,18,Right,89
176,DJI_0406_cut,334,250,165,35,18,Up-Right,65
186,DJI_0406_cut,334,1002,395,29,17,Up-Left,83
199,DJI_0406_cut,334,122,235,31,17,Up-Right,101
204,DJI_0406_cut,334,1200,441,29,17,,76
211,DJI_0406_cut,334,0,247,29,17,,54
213,DJI_0406_cut,334,145,362,25,17,,0
18,DJI_0406_cut,335,82,382,46,24,Left,72
33,DJI_0406_cut,335,273,395,29,15,Left,70
48,DJI_0406_cut,335,1018,121,31,18,Right,62
89,DJI_0406_cut,335,143,362,25,17,Down-Left,95
110,DJI_0406_cut,335,1044,241,29,16,Down-Right,117
112,DJI_0406_cut,335,397,391,29,15,Left,59
117,DJI_0406_cut,335,410,352,29,17,Left,74
127,DJI_0406_cut,335,848,130,33,18,Right,59
136,DJI_0406_cut,335,1042,266,31,16,Down-Right,114
142,DJI_0406_cut,335,610,140,29,18,Right,82
154,DJI_0406_cut,335,808,365,29,18,Left,74
166,DJI_0406_cut,335,465,209,27,18,Right,91
176,DJI_0406_cut,335,254,165,31,20,Up-Right,68
186,DJI_0406_cut,335,1002,394,27,17,Up-Left,81
199,DJI_0406_cut,335,124,235,31,18,Up-Right,101
204,DJI_0406_cut,335,1193,442,31,17,,79
211,DJI_0406_cut,335,0,247,29,17,,40
214,DJI_0406_cut,335,153,360,23,17,,0
18,DJI_0406_cut,336,80,381,44,26,Left,68
33,DJI_0406_cut,336,269,395,29,15,Left,70
48,DJI_0406_cut,336,1021,121,31,18,Right,62
89,DJI_0406_cut,336,143,363,25,17,Down-Left,95
110,DJI_0406_cut,336,1050,241,29,16,Down-Right,120
112,DJI_0406_cut,336,397,391,29,15,Left,56
117,DJI_0406_cut,336,406,354,29,17,Left,76
127,DJI_0406_cut,336,852,130,33,18,Right,60
136,DJI_0406_cut,336,1044,265,33,17,Down-Right,111
142,DJI_0406_cut,336,614,139,29,20,Right,84
154,DJI_0406_cut,336,804,365,29,18,Left,74
166,DJI_0406_cut,336,469,208,27,20,Right,91
176,DJI_0406_cut,336,258,165,31,20,Up-Right,69
186,DJI_0406_cut,336,991,396,29,17,Up-Left,83
199,DJI_0406_cut,336,128,238,31,17,Right,101
204,DJI_0406_cut,336,1191,442,31,17,,77
211,DJI_0406_cut,336,0,246,31,17,,36
214,DJI_0406_cut,336,151,360,21,16,,36
18,DJI_0406_cut,337,75,382,48,24,Left,69
33,DJI_0406_cut,337,267,395,29,15,Left,67
48,DJI_0406_cut,337,1023,120,31,18,Right,61
89,DJI_0406_cut,337,141,362,25,18,Left,93
110,DJI_0406_cut,337,1054,243,29,16,Down-Right,116
112,DJI_0406_cut,337,393,391,29,15,Left,58
117,DJI_0406_cut,337,404,354,29,17,Left,74
127,DJI_0406_cut,337,856,130,33,18,Right,60
136,DJI_0406_cut,337,1052,264,31,16,Down-Right,113
142,DJI_0406_cut,337,616,139,29,20,Right,82
154,DJI_0406_cut,337,802,365,27,17,Left,73
166,DJI_0406_cut,337,473,209,27,17,Right,89
176,DJI_0406_cut,337,261,165,33,20,Right,70
186,DJI_0406_cut,337,987,395,29,17,Left,83
199,DJI_0406_cut,337,130,238,33,17,Right,99
204,DJI_0406_cut,337,1187,441,31,17,,76
211,DJI_0406_cut,337,4,243,31,18,,45
18,DJI_0406_cut,338,71,382,48,23,Left,70
33,DJI_0406_cut,338,265,395,29,16,Left,64
48,DJI_0406_cut,338,1027,119,31,18,Right,62
89,DJI_0406_cut,338,141,361,25,18,Left,94
110,DJI_0406_cut,338,1058,245,29,15,Down-Right,112
112,DJI_0406_cut,338,391,391,29,15,Left,58
117,DJI_0406_cut,338,397,354,29,17,Left,73
127,DJI_0406_cut,338,863,130,31,18,Right,63
136,DJI_0406_cut,338,1058,262,33,15,Down-Right,113
142,DJI_0406_cut,338,618,137,29,21,Right,81
154,DJI_0406_cut,338,797,367,27,17,Left,75
166,DJI_0406_cut,338,477,207,27,18,Right,87
176,DJI_0406_cut,338,265,165,31,20,Up-Right,67
186,DJI_0406_cut,338,981,394,29,17,Left,86
199,DJI_0406_cut,338,136,236,31,17,Right,100
204,DJI_0406_cut,338,1183,441,31,17,,76
211,DJI_0406_cut,338,8,243,31,18,,48
215,DJI_0406_cut,338,1063,270,31,15,,0
18,DJI_0406_cut,339,65,382,50,23,Left,70
33,DJI_0406_cut,339,263,396,29,15,Left,64
48,DJI_0406_cut,339,1029,119,31,18,Right,62
89,DJI_0406_cut,339,136,361,25,17,Left,95
110,DJI_0406_cut,339,1061,241,31,16,Down-Right,104
112,DJI_0406_cut,339,387,390,27,15,Left,59
117,DJI_0406_cut,339,393,352,29,17,Left,75
127,DJI_0406_cut,339,867,130,31,18,Right,62
136,DJI_0406_cut,339,1065,266,29,16,Down-Right,108
142,DJI_0406_cut,339,623,138,29,21,Right,78
154,DJI_0406_cut,339,789,365,29,17,Left,77
166,DJI_0406_cut,339,477,207,29,18,Right,83
176,DJI_0406_cut,339,267,164,33,20,Right,64
186,DJI_0406_cut,339,978,394,29,17,Up-Left,84
199,DJI_0406_cut,339,138,236,33,17,Right,100
204,DJI_0406_cut,339,1178,439,31,16,,77
211,DJI_0406_cut,339,12,242,31,17,,52
18,DJI_0406_cut,340,61,383,50,22,Left,72
33,DJI_0406_cut,340,258,396,29,15,Left,64
48,DJI_0406_cut,340,1031,118,29,18,Right,62
78,DJI_0406_cut,340,1229,266,25,18,Down-Right,104
89,DJI_0406_cut,340,136,362,25,17,Left,92
110,DJI_0406_cut,340,1065,245,27,16,Down-Right,101
112,DJI_0406_cut,340,378,389,29,15,Left,64
117,DJI_0406_cut,340,391,351,27,17,Left,75
127,DJI_0406_cut,340,867,130,33,18,Right,60
136,DJI_0406_cut,340,1069,268,29,17,Down-Right,101
142,DJI_0406_cut,340,629,137,31,21,Right,81
154,DJI_0406_cut,340,787,364,29,18,Left,79
166,DJI_0406_cut,340,484,207,27,18,Right,85
176,DJI_0406_cut,340,273,163,31,20,Right,66
186,DJI_0406_cut,340,974,393,29,17,Up-Left,86
199,DJI_0406_cut,340,143,235,33,17,Right,99
204,DJI_0406_cut,340,1174,439,31,16,,0
211,DJI_0406_cut,340,18,241,31,17,,58
216,DJI_0406_cut,340,381,355,31,17,,0
18,DJI_0406_cut,341,58,382,50,23,Left,69
33,DJI_0406_cut,341,252,394,27,15,Left,65
48,DJI_0406_cut,341,1033,118,31,18,Right,62
78,DJI_0406_cut,341,1231,267,27,17,Down-Right,101
89,DJI_0406_cut,341,130,363,25,17,Left,90
110,DJI_0406_cut,341,1071,246,27,16,Down-Right,98
112,DJI_0406_cut,341,378,389,29,16,Left,61
117,DJI_0406_cut,341,381,351,31,18,Left,79
127,DJI_0406_cut,341,871,130,31,18,Right,58
136,DJI_0406_cut,341,1075,268,29,17,Down-Right,98
142,DJI_0406_cut,341,627,137,33,20,Right,79
154,DJI_0406_cut,341,783,363,29,18,Left,77
166,DJI_0406_cut,341,488,209,27,17,Right,85
176,DJI_0406_cut,341,273,163,33,18,Right,63
186,DJI_0406_cut,341,970,393,29,17,Up-Left,85
199,DJI_0406_cut,341,151,234,31,17,Right,101
204,DJI_0406_cut,341,1166,438,31,16,,83
211,DJI_0406_cut,341,25,241,29,17,,65
18,DJI_0406_cut,342,58,382,52,23,Left,65
33,DJI_0406_cut,342,250,394,27,15,Left,65
48,DJI_0406_cut,342,1037,119,31,18,Right,60
78,DJI_0406_cut,342,1237,267,27,17,Down-Right,97
89,DJI_0406_cut,342,132,362,25,17,Left,87
110,DJI_0406_cut,342,1073,246,29,16,Down-Right,94
112,DJI_0406_cut,342,374,389,31,16,Left,62
117,DJI_0406_cut,342,376,351,31,20,Left,82
127,DJI_0406_cut,342,871,129,33,18,Right,57
136,DJI_0406_cut,342,1080,268,31,17,Down-Right,94
142,DJI_0406_cut,342,631,137,31,20,Right,79
154,DJI_0406_cut,342,778,364,29,18,Left,76
166,DJI_0406_cut,342,492,209,27,16,Right,84
176,DJI_0406_cut,342,277,163,33,18,Right,62
186,DJI_0406_cut,342,964,391,29,17,Up-Left,88
199,DJI_0406_cut,342,153,232,33,17,Right,94
204,DJI_0406_cut,342,1162,436,29,17,Up-Left,80
211,DJI_0406_cut,342,29,241,29,18,,65
18,DJI_0406_cut,343,54,383,50,24,Left,68
33,DJI_0406_cut,343,248,395,27,15,Left,64
48,DJI_0406_cut,343,1042,119,31,18,Right,60
78,DJI_0406_cut,343,1242,270,27,17,Down-Right,98
89,DJI_0406_cut,343,109,360,31,17,Left,102
110,DJI_0406_cut,343,1077,246,29,17,Down-Right,90
112,DJI_0406_cut,343,372,390,31,16,Left,58
117,DJI_0406_cut,343,370,351,33,20,Left,81
127,DJI_0406_cut,343,875,130,33,18,Right,58
136,DJI_0406_cut,343,1086,268,31,18,Down-Right,91
142,DJI_0406_cut,343,637,138,33,18,Right,82
154,DJI_0406_cut,343,774,363,31,18,Left,78
166,DJI_0406_cut,343,496,209,29,17,Right,86
176,DJI_0406_cut,343,280,163,35,20,Right,63
186,DJI_0406_cut,343,962,390,29,17,Up-Left,85
199,DJI_0406_cut,343,162,233,31,17,Right,99
204,DJI_0406_cut,343,1160,435,31,17,Up-Left,81
211,DJI_0406_cut,343,31,240,29,18,,63
18,DJI_0406_cut,344,52,383,50,24,Left,65
33,DJI_0406_cut,344,244,395,27,15,Left,65
48,DJI_0406_cut,344,1044,118,33,18,Right,60
78,DJI_0406_cut,344,1244,270,27,17,Down-Right,98
89,DJI_0406_cut,344,105,360,31,17,Left,101
110,DJI_0406_cut,344,1086,246,27,17,Down-Right,90
112,DJI_0406_cut,344,370,393,31,15,Left,57
117,DJI_0406_cut,344,368,352,33,18,Left,81
127,DJI_0406_cut,344,880,129,33,18,Right,59
136,DJI_0406_cut,344,1092,270,31,17,Down-Right,88
142,DJI_0406_cut,344,644,138,33,18,Right,85
154,DJI_0406_cut,344,770,363,31,18,Left,76
166,DJI_0406_cut,344,501,210,29,17,Right,85
176,DJI_0406_cut,344,284,162,35,18,Right,64
186,DJI_0406_cut,344,960,391,27,17,Up-Left,84
199,DJI_0406_cut,344,166,233,31,17,Right,90
204,DJI_0406_cut,344,1157,436,31,17,Up-Left,79
205,DJI_0406_cut,344,37,240,29,18,,9
18,DJI_0406_cut,345,46,386,54,24,Left,67
33,DJI_0406_cut,345,240,397,29,15,Left,63
48,DJI_0406_cut,345,1048,118,31,18,Right,60
78,DJI_0406_cut,345,1244,272,25,16,Down-Right,97
110,DJI_0406_cut,345,1090,246,27,16,Down-Right,87
112,DJI_0406_cut,345,368,394,31,15,Left,57
117,DJI_0406_cut,345,366,352,33,18,Left,79
127,DJI_0406_cut,345,882,129,33,18,Right,59
136,DJI_0406_cut,345,1101,271,29,16,Down-Right,88
142,DJI_0406_cut,345,648,138,33,20,Right,85
154,DJI_0406_cut,345,766,364,31,18,Left,75
166,DJI_0406_cut,345,505,210,29,17,Right,85
176,DJI_0406_cut,345,286,162,33,18,Right,64
186,DJI_0406_cut,345,951,391,29,17,Up-Left,87
199,DJI_0406_cut,345,168,232,33,17,Right,87
204,DJI_0406_cut,345,1153,436,31,17,Up-Left,78
205,DJI_0406_cut,345,44,240,29,18,,13
217,DJI_0406_cut,345,92,362,31,17,,0
18,DJI_0406_cut,346,44,382,54,26,Left,68
33,DJI_0406_cut,346,235,397,29,15,Left,67
48,DJI_0406_cut,346,1050,118,31,18,Right,60
78,DJI_0406_cut,346,1256,270,21,17,Down-Right,101
89,DJI_0406_cut,346,88,363,29,17,Left,109
110,DJI_0406_cut,346,1092,246,27,17,Down-Right,83
112,DJI_0406_cut,346,364,394,29,14,Left,58
117,DJI_0406_cut,346,366,352,31,18,Left,75
127,DJI_0406_cut,346,886,129,33,18,Right,60
136,DJI_0406_cut,346,1103,272,29,17,Down-Right,111
142,DJI_0406_cut,346,650,137,35,20,Right,86
154,DJI_0406_cut,346,760,364,31,18,Left,77
166,DJI_0406_cut,346,511,209,29,18,Right,84
176,DJI_0406_cut,346,290,162,35,18,Right,64
186,DJI_0406_cut,346,949,390,27,18,Up-Left,88
199,DJI_0406_cut,346,174,233,33,17,Right,89
204,DJI_0406_cut,346,1149,435,31,18,Up-Left,76
205,DJI_0406_cut,346,48,238,29,18,,15
218,DJI_0406_cut,346,1244,275,23,17,,0
18,DJI_0406_cut,347,35,383,56,23,Left,73
33,DJI_0406_cut,347,233,397,29,15,Left,65
48,DJI_0406_cut,347,1054,118,31,18,Right,61
78,DJI_0406_cut,347,1258,268,18,18,Down-Right,96
89,DJI_0406_cut,347,90,363,29,17,Left,106
110,DJI_0406_cut,347,1096,246,25,17,Down-Right,114
112,DJI_0406_cut,347,360,394,31,15,Left,60
117,DJI_0406_cut,347,360,351,33,18,Left,78
127,DJI_0406_cut,347,888,130,33,17,Right,60
136,DJI_0406_cut,347,1107,271,29,17,Down-Right,107
142,DJI_0406_cut,347,650,138,33,21,Right,82
154,DJI_0406_cut,347,757,364,31,18,Left,73
166,DJI_0406_cut,347,517,209,29,20,Right,87
176,DJI_0406_cut,347,296,163,35,18,Right,68
186,DJI_0406_cut,347,945,389,29,18,Up-Left,84
199,DJI_0406_cut,347,178,232,33,18,Right,89
204,DJI_0406_cut,347,1145,434,31,18,Up-Left,78
205,DJI_0406_cut,347,50,236,29,17,,17
18,DJI_0406_cut,348,29,382,58,23,Left,76
33,DJI_0406_cut,348,231,396,29,15,Left,64
48,DJI_0406_cut,348,1054,118,31,18,Right,56
78,DJI_0406_cut,348,1261,270,16,20,Down-Right,95
89,DJI_0406_cut,348,84,362,29,17,Left,109
110,DJI_0406_cut,348,1101,246,25,17,Down-Right,114
112,DJI_0406_cut,348,357,394,29,15,Left,59
117,DJI_0406_cut,348,360,352,31,17,Left,75
127,DJI_0406_cut,348,890,129,33,17,Right,61
136,DJI_0406_cut,348,1111,272,29,17,Down-Right,105
142,DJI_0406_cut,348,652,137,33,21,Right,80
154,DJI_0406_cut,348,753,364,29,17,Left,71
166,DJI_0406_cut,348,526,209,27,18,Right,91
176,DJI_0406_cut,348,303,161,35,20,Right,71
186,DJI_0406_cut,348,941,389,29,18,Up-Left,85
199,DJI_0406_cut,348,181,232,33,18,Right,90
204,DJI_0406_cut,348,1143,435,29,17,Up-Left,75
205,DJI_0406_cut,348,54,241,33,20,,20
18,DJI_0406_cut,349,33,383,56,23,Left,77
33,DJI_0406_cut,349,227,396,29,15,Left,66
48,DJI_0406_cut,349,1056,117,33,18,Right,56
89,DJI_0406_cut,349,84,363,29,17,Left,106
110,DJI_0406_cut,349,1105,245,27,17,Down-Right,113
112,DJI_0406_cut,349,355,394,29,15,Left,60
117,DJI_0406_cut,349,353,352,31,17,Left,77
127,DJI_0406_cut,349,892,127,33,18,Right,60
136,DJI_0406_cut,349,1117,272,29,17,Down-Right,106
142,DJI_0406_cut,349,658,137,35,17,Right,81
154,DJI_0406_cut,349,749,363,29,18,Left,73
166,DJI_0406_cut,349,530,209,27,18,Right,92
176,DJI_0406_cut,349,305,161,35,20,Right,66
186,DJI_0406_cut,349,936,389,29,18,Up-Left,84
199,DJI_0406_cut,349,189,228,31,18,Right,90
204,DJI_0406_cut,349,1138,434,31,17,Up-Left,76
205,DJI_0406_cut,349,61,239,31,20,,23
18,DJI_0406_cut,350,27,382,54,24,Left,78
33,DJI_0406_cut,350,225,396,29,15,Left,64
48,DJI_0406_cut,350,1065,118,31,20,Right,61
89,DJI_0406_cut,350,80,361,27,17,Left,106
110,DJI_0406_cut,350,1107,247,27,17,Down-Right,109
112,DJI_0406_cut,350,351,393,31,15,Left,60
117,DJI_0406_cut,350,353,352,31,17,Left,74
127,DJI_0406_cut,350,894,127,33,18,Right,60
136,DJI_0406_cut,350,1126,272,29,17,Down-Right,108
142,DJI_0406_cut,350,661,136,31,18,Right,79
154,DJI_0406_cut,350,747,363,29,18,Left,71
166,DJI_0406_cut,350,534,210,27,17,Right,92
176,DJI_0406_cut,350,305,161,35,18,Right,64
186,DJI_0406_cut,350,932,389,29,18,Up-Left,84
199,DJI_0406_cut,350,191,228,31,18,Up-Right,88
204,DJI_0406_cut,350,1134,434,31,17,Up-Left,76
205,DJI_0406_cut,350,65,239,31,20,,25
18,DJI_0406_cut,351,25,382,54,24,Left,74
33,DJI_0406_cut,351,221,396,29,15,Left,66
48,DJI_0406_cut,351,1067,116,31,21,Right,62
89,DJI_0406_cut,351,82,360,27,18,Left,100
110,DJI_0406_cut,351,1113,249,27,17,Down-Right,100
112,DJI_0406_cut,351,351,394,31,15,Left,58
117,DJI_0406_cut,351,347,351,33,17,Left,75
127,DJI_0406_cut,351,898,127,33,18,Right,60
136,DJI_0406_cut,351,1136,275,27,17,Down-Right,111
142,DJI_0406_cut,351,665,137,29,18,Right,80
154,DJI_0406_cut,351,743,363,29,18,Left,72
166,DJI_0406_cut,351,536,210,27,17,Right,88
176,DJI_0406_cut,351,305,159,37,20,Right,64
186,DJI_0406_cut,351,928,389,29,18,Up-Left,80
199,DJI_0406_cut,351,195,228,31,18,Up-Right,88
204,DJI_0406_cut,351,1128,433,29,17,Up-Left,81
205,DJI_0406_cut,351,69,239,31,20,,26
18,DJI_0406_cut,352,23,382,52,24,Left,73
33,DJI_0406_cut,352,216,396,29,15,Left,66
48,DJI_0406_cut,352,1069,116,31,21,Right,62
89,DJI_0406_cut,352,80,360,27,18,Left,100
110,DJI_0406_cut,352,1117,249,27,17,Down-Right,96
112,DJI_0406_cut,352,347,394,31,15,Left,58
117,DJI_0406_cut,352,343,351,33,17,Left,75
127,DJI_0406_cut,352,901,127,33,18,Right,60
136,DJI_0406_cut,352,1145,274,27,17,Down-Right,112
142,DJI_0406_cut,352,669,136,31,18,Right,80
154,DJI_0406_cut,352,738,362,29,18,Left,75
166,DJI_0406_cut,352,541,210,27,17,Right,89
176,DJI_0406_cut,352,311,159,37,18,Right,64
186,DJI_0406_cut,352,924,389,29,17,Left,81
199,DJI_0406_cut,352,197,229,33,17,Up-Right,87
204,DJI_0406_cut,352,1124,433,29,16,Up-Left,82
205,DJI_0406_cut,352,75,238,29,20,,29
18,DJI_0406_cut,353,16,384,56,23,Left,75
33,DJI_0406_cut,353,214,395,29,15,Left,63
48,DJI_0406_cut,353,1071,118,31,20,Right,58
110,DJI_0406_cut,353,1120,249,27,17,Down-Right,91
112,DJI_0406_cut,353,345,393,31,15,Left,57
117,DJI_0406_cut,353,341,352,33,17,Left,74
127,DJI_0406_cut,353,903,127,33,18,Right,60
136,DJI_0406_cut,353,1149,275,27,17,Down-Right,112
142,DJI_0406_cut,353,673,136,31,20,Right,81
154,DJI_0406_cut,353,734,362,29,18,Left,77
166,DJI_0406_cut,353,545,210,27,17,Right,89
176,DJI_0406_cut,353,313,159,37,18,Right,62
186,DJI_0406_cut,353,920,388,29,17,Left,80
199,DJI_0406_cut,353,204,229,31,18,Up-Right,89
204,DJI_0406_cut,353,1122,433,29,16,Up-Left,79
205,DJI_0406_cut,353,77,238,29,20,,29
18,DJI_0406_cut,354,12,383,54,23,Left,76
33,DJI_0406_cut,354,212,395,29,15,Left,61
48,DJI_0406_cut,354,1075,118,31,18,Right,59
89,DJI_0406_cut,354,73,361,29,18,Left,109
110,DJI_0406_cut,354,1122,252,29,17,Down-Right,88
112,DJI_0406_cut,354,343,391,33,16,Left,56
117,DJI_0406_cut,354,338,351,33,18,Left,74
127,DJI_0406_cut,354,907,127,33,18,Right,60
136,DJI_0406_cut,354,1155,275,27,16,Down-Right,113
142,DJI_0406_cut,354,675,135,31,20,Right,80
154,DJI_0406_cut,354,732,362,27,20,Left,72
166,DJI_0406_cut,354,547,208,27,18,Right,87
176,DJI_0406_cut,354,317,158,35,18,Right,65
186,DJI_0406_cut,354,915,388,29,17,Up-Left,82
199,DJI_0406_cut,354,206,229,33,18,Up-Right,87
204,DJI_0406_cut,354,1113,432,33,17,Up-Left,83
205,DJI_0406_cut,354,80,238,31,20,,30
18,DJI_0406_cut,355,12,383,50,24,Left,74
33,DJI_0406_cut,355,210,397,29,15,Left,60
48,DJI_0406_cut,355,1077,118,31,18,Right,59
89,DJI_0406_cut,355,67,362,29,18,Left,110
110,DJI_0406_cut,355,1124,252,29,17,Down-Right,105
112,DJI_0406_cut,355,343,390,31,16,Left,57
117,DJI_0406_cut,355,336,352,33,18,Left,73
127,DJI_0406_cut,355,909,127,33,18,Right,59
136,DJI_0406_cut,355,1157,274,29,16,Down-Right,114
142,DJI_0406_cut,355,684,133,31,20,Right,83
154,DJI_0406_cut,355,730,362,27,20,Left,71
166,DJI_0406_cut,355,553,209,27,17,Right,87
176,DJI_0406_cut,355,322,158,33,20,Right,64
186,DJI_0406_cut,355,911,388,29,17,Left,81
199,DJI_0406_cut,355,212,230,33,18,Right,87
204,DJI_0406_cut,355,1111,432,33,17,Up-Left,80
205,DJI_0406_cut,355,88,236,29,20,,33
18,DJI_0406_cut,356,8,384,50,24,Left,77
33,DJI_0406_cut,356,206,396,29,15,Left,62
48,DJI_0406_cut,356,1080,118,31,20,Right,58
89,DJI_0406_cut,356,65,362,29,18,Left,106
110,DJI_0406_cut,356,1136,249,27,18,Down-Right,101
112,DJI_0406_cut,356,341,391,31,16,Left,56
117,DJI_0406_cut,356,334,354,31,18,Left,72
127,DJI_0406_cut,356,911,127,33,18,Right,55
136,DJI_0406_cut,356,1162,272,29,16,Down-Right,114
142,DJI_0406_cut,356,684,132,33,20,Right,82
154,DJI_0406_cut,356,724,362,29,18,Left,71
166,DJI_0406_cut,356,560,210,27,16,Right,87
176,DJI_0406_cut,356,324,158,33,20,Right,64
186,DJI_0406_cut,356,907,389,29,17,Left,82
199,DJI_0406_cut,356,218,230,33,17,Right,88
204,DJI_0406_cut,356,1107,431,33,17,Up-Left,82
205,DJI_0406_cut,356,90,236,29,18,,33
18,DJI_0406_cut,357,6,383,50,24,Left,76
33,DJI_0406_cut,357,200,397,29,15,Left,65
48,DJI_0406_cut,357,1084,117,31,18,Right,59
89,DJI_0406_cut,357,63,363,27,17,Left,103
110,DJI_0406_cut,357,1138,249,29,18,Down-Right,94
112,DJI_0406_cut,357,338,393,31,15,Left,56
117,DJI_0406_cut,357,332,355,29,18,Left,70
127,DJI_0406_cut,357,915,129,33,18,Right,57
136,DJI_0406_cut,357,1166,274,29,16,Down-Right,110
142,DJI_0406_cut,357,692,133,31,20,Right,77
154,DJI_0406_cut,357,722,361,29,17,Left,72
166,DJI_0406_cut,357,564,210,27,17,Right,87
176,DJI_0406_cut,357,330,158,31,20,Right,67
186,DJI_0406_cut,357,903,388,29,17,Left,82
199,DJI_0406_cut,357,225,228,31,18,Right,89
204,DJI_0406_cut,357,1107,431,31,16,Up-Left,79
205,DJI_0406_cut,357,98,236,31,20,,36
219,DJI_0406_cut,357,1273,448,4,21,,0
18,DJI_0406_cut,358,8,386,48,26,Left,77
33,DJI_0406_cut,358,202,397,29,15,Left,61
48,DJI_0406_cut,358,1086,117,31,20,Right,58
89,DJI_0406_cut,358,61,364,29,17,Left,99
110,DJI_0406_cut,358,1147,249,29,18,Down-Right,93
112,DJI_0406_cut,358,332,393,29,15,Left,59
117,DJI_0406_cut,358,326,355,29,18,Left,71
127,DJI_0406_cut,358,917,129,33,17,Right,57
136,DJI_0406_cut,358,1172,274,31,16,Down-Right,111
142,DJI_0406_cut,358,698,135,29,20,Right,80
154,DJI_0406_cut,358,717,362,29,17,Left,74
166,DJI_0406_cut,358,570,211,27,17,Right,89
176,DJI_0406_cut,358,334,157,31,20,Right,67
186,DJI_0406_cut,358,898,388,27,17,Left,85
199,DJI_0406_cut,358,229,229,31,17,Right,89
204,DJI_0406_cut,358,1101,431,29,16,Up-Left,77
205,DJI_0406_cut,358,103,235,29,20,,37
219,DJI_0406_cut,358,1273,448,6,21,,0
18,DJI_0406_cut,359,18,391,35,16,Left,82
33,DJI_0406_cut,359,195,397,29,15,Left,65
48,DJI_0406_cut,359,1088,117,31,18,Right,58
89,DJI_0406_cut,359,58,361,29,17,Left,100
110,DJI_0406_cut,359,1149,248,29,18,Right,88
112,DJI_0406_cut,359,330,394,31,15,Left,59
117,DJI_0406_cut,359,317,355,29,17,Left,76
127,DJI_0406_cut,359,924,125,31,18,Right,61
136,DJI_0406_cut,359,1174,273,31,17,Down-Right,111
142,DJI_0406_cut,359,701,135,31,18,Right,79
154,DJI_0406_cut,359,713,361,29,17,Left,75
166,DJI_0406_cut,359,576,213,27,17,Right,88
176,DJI_0406_cut,359,338,157,31,20,Right,68
186,DJI_0406_cut,359,892,387,29,17,Left,85
199,DJI_0406_cut,359,235,229,31,17,Right,88
204,DJI_0406_cut,359,1096,428,29,16,Up-Left,80
205,DJI_0406_cut,359,107,235,29,20,,38
219,DJI_0406_cut,359,1263,450,16,20,,91
220,DJI_0406_cut,359,326,358,29,18,,0
33,DJI_0406_cut,360,191,397,29,15,Left,66
48,DJI_0406_cut,360,1090,117,33,18,Right,56
89,DJI_0406_cut,360,46,365,27,16,Left,100
110,DJI_0406_cut,360,1151,246,29,21,Right,87
112,DJI_0406_cut,360,330,393,29,15,Left,56
117,DJI_0406_cut,360,315,355,27,16,Left,74
127,DJI_0406_cut,360,932,131,31,18,Right,67
136,DJI_0406_cut,360,1181,273,31,17,Right,108
142,DJI_0406_cut,360,705,136,31,18,Right,78
154,DJI_0406_cut,360,709,361,29,18,Left,75
166,DJI_0406_cut,360,578,211,27,17,Right,87
176,DJI_0406_cut,360,338,157,29,20,Right,65
186,DJI_0406_cut,360,886,388,29,17,Left,88
199,DJI_0406_cut,360,240,229,31,17,Right,90
204,DJI_0406_cut,360,1092,429,31,16,Up-Left,78
205,DJI_0406_cut,360,111,234,29,18,,39
219,DJI_0406_cut,360,1263,450,16,18,,61
221,DJI_0406_cut,360,16,395,33,17,,0
18,DJI_0406_cut,361,14,394,31,17,Left,111
33,DJI_0406_cut,361,193,397,29,15,Left,65
48,DJI_0406_cut,361,1094,117,31,18,Right,57
89,DJI_0406_cut,361,44,367,27,16,Left,102
110,DJI_0406_cut,361,1155,246,27,21,Right,85
112,DJI_0406_cut,361,326,390,29,16,Left,59
117,DJI_0406_cut,361,307,354,29,16,Left,77
127,DJI_0406_cut,361,934,131,31,18,Right,66
136,DJI_0406_cut,361,1183,271,31,17,Right,108
142,DJI_0406_cut,361,709,135,31,18,Right,78
154,DJI_0406_cut,361,705,360,29,17,Left,76
166,DJI_0406_cut,361,585,211,27,17,Right,89
176,DJI_0406_cut,361,343,158,29,20,Right,66
186,DJI_0406_cut,361,884,387,29,17,Left,82
199,DJI_0406_cut,361,244,230,31,17,Up-Right,89
204,DJI_0406_cut,361,1090,428,31,16,Up-Left,78
205,DJI_0406_cut,361,115,234,31,17,,40
219,DJI_0406_cut,361,1252,447,25,20,,97
33,DJI_0406_cut,362,185,400,27,15,Left,70
48,DJI_0406_cut,362,1098,116,31,18,Right,58
89,DJI_0406_cut,362,37,368,27,16,Left,105
110,DJI_0406_cut,362,1162,248,27,21,Right,87
112,DJI_0406_cut,362,324,391,29,15,Left,58
117,DJI_0406_cut,362,307,355,27,16,Left,76
127,DJI_0406_cut,362,938,130,31,18,Right,66
